"plot_id","range","column","plot_name","rep","block","phenotype_id","trait_id","phenotype_value","phenotype_date","phenotype_person","notes","meta_data","meta_type","sampling_datetime","sampling_time","sampling_date"
"18ASH30541",22,21,"MCGILL",2,22,1813518,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:07:00","16:07:59","2018-06-26"
"18ASH30542",22,22,"MT9904",2,22,1813519,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:07:00","16:07:58","2018-06-26"
"18ASH30543",22,23,"REDLAND",2,22,1813520,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:07:00","16:07:57","2018-06-26"
"18ASH30544",22,24,"BRAWL-CL-PLUS",2,22,1813521,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:07:00","16:07:56","2018-06-26"
"18ASH30545",22,25,"Everest",2,22,1813522,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:07:00","16:07:55","2018-06-26"
"18ASH30546",22,26,"DUSTER",2,22,1813523,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:07:00","16:07:53","2018-06-26"
"18ASH30547",23,1,"OK07214",2,23,1813524,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:20","2018-06-26"
"18ASH30548",23,2,"YELLOWSTONE",2,23,1813525,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:21","2018-06-26"
"18ASH30549",23,3,"Everest",2,23,1813526,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:22","2018-06-26"
"18ASH30550",23,4,"NI06737",2,23,1813527,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:22","2018-06-26"
"18ASH30551",23,5,"NUGRAIN",2,23,1813528,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:23","2018-06-26"
"18ASH30552",23,6,"HAIL",2,23,1813529,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:28","2018-06-26"
"18ASH30553",23,7,"NE05548",2,23,1813530,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:29","2018-06-26"
"18ASH30554",23,8,"ONAGA",2,23,1813531,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:30","2018-06-26"
"18ASH30555",23,9,"CENTURY",2,23,1813532,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:33","2018-06-26"
"18ASH30556",23,10,"Everest",2,23,1813533,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:34","2018-06-26"
"18ASH30557",23,11,"CHENEY",2,23,1813534,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:34","2018-06-26"
"18ASH30558",23,12,"MT0495",2,23,1813535,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:35","2018-06-26"
"18ASH30559",23,13,"G1878",2,23,1813536,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:36","2018-06-26"
"18ASH30560",23,14,"AKRON",2,23,1813537,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:37","2018-06-26"
"18ASH30561",23,15,"PIONEER-25R39",2,23,1813538,"AWNS","Awnless",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:38","2018-06-26"
"18ASH30562",23,16,"MACE",2,23,1813539,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:39","2018-06-26"
"18ASH30563",23,17,"ENDURANCE",2,23,1813540,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:40","2018-06-26"
"18ASH30564",23,18,"Everest",2,23,1813541,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:41","2018-06-26"
"18ASH30565",23,19,"EXPEDITION",2,23,1813542,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:42","2018-06-26"
"18ASH30566",23,20,"BILLINGS",2,23,1813543,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:42","2018-06-26"
"18ASH30567",23,21,"CO03W043",2,23,1813544,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:43","2018-06-26"
"18ASH30568",23,22,"TAM-W-101",2,23,1813545,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:43","2018-06-26"
"18ASH30569",23,23,"OK1070275",2,23,1813546,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:44","2018-06-26"
"18ASH30570",23,24,"DELIVER",2,23,1813547,"AWNS","Awnless",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:52","2018-06-26"
"18ASH30571",23,25,"GOODSTREAK",2,23,1813548,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:54","2018-06-26"
"18ASH30572",23,26,"SD00111-9",2,23,1813549,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:08:00","16:08:56","2018-06-26"
"18ASH30573",24,1,"OK101",2,24,1813550,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:18","2018-06-26"
"18ASH30574",24,2,"NE05496",2,24,1813551,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:17","2018-06-26"
"18ASH30575",24,3,"2145",2,24,1813552,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:16","2018-06-26"
"18ASH30576",24,4,"NE06607",2,24,1813553,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:16","2018-06-26"
"18ASH30577",24,5,"CREST",2,24,1813554,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:15","2018-06-26"
"18ASH30578",24,6,"CRIMSON",2,24,1813555,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:15","2018-06-26"
"18ASH30579",24,7,"WINTERHAWK",2,24,1813556,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:14","2018-06-26"
"18ASH30580",24,8,"Everest",2,24,1813557,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:14","2018-06-26"
"18ASH30581",24,9,"TX99A0153-1",2,24,1813558,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:13","2018-06-26"
"18ASH30582",24,10,"NUSKY",2,24,1813559,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:13","2018-06-26"
"18ASH30583",24,11,"NEKOTA",2,24,1813560,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:12","2018-06-26"
"18ASH30584",24,12,"GENT",2,24,1813561,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:12","2018-06-26"
"18ASH30585",24,13,"ROANE",2,24,1813562,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:12","2018-06-26"
"18ASH30586",24,14,"TX05V7269",2,24,1813563,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:11","2018-06-26"
"18ASH30587",24,15,"YUMAR",2,24,1813564,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:11","2018-06-26"
"18ASH30588",24,16,"JUDITH",2,24,1813565,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:11","2018-06-26"
"18ASH30589",24,17,"ROSE",2,24,1813566,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:10","2018-06-26"
"18ASH30590",24,18,"KARL-92",2,24,1813567,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:10","2018-06-26"
"18ASH30591",24,19,"DUKE",2,24,1813568,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:09","2018-06-26"
"18ASH30592",24,20,"OK06114",2,24,1813569,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:09","2018-06-26"
"18ASH30593",24,21,"T153",2,24,1813570,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:09","2018-06-26"
"18ASH30594",24,22,"VENANGO",2,24,1813571,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:08","2018-06-26"
"18ASH30595",24,23,"OK09634",2,24,1813572,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:08","2018-06-26"
"18ASH30596",24,24,"Everest",2,24,1813573,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:08","2018-06-26"
"18ASH30597",24,25,"HITCH",2,24,1813574,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:07","2018-06-26"
"18ASH30598",24,26,"RONL",2,24,1813575,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:03","2018-06-26"
"18ASH30599",25,1,"TX03A0148",2,25,1813576,"AWNS","Awnless",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:35","2018-06-26"
"18ASH30600",25,2,"Everest",2,25,1813577,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:37","2018-06-26"
"18ASH30601",25,3,"OK06318",2,25,1813578,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:38","2018-06-26"
"18ASH30602",25,4,"OK08328",2,25,1813579,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:39","2018-06-26"
"18ASH30603",25,5,"TX86A6880",2,25,1813580,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:40","2018-06-26"
"18ASH30604",25,6,"PETE",2,25,1813581,"AWNS","Awnless",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:41","2018-06-26"
"18ASH30605",25,7,"ART",2,25,1813582,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:43","2018-06-26"
"18ASH30606",25,8,"T81",2,25,1813583,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:44","2018-06-26"
"18ASH30607",25,9,"CO04499",2,25,1813584,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:44","2018-06-26"
"18ASH30608",25,10,"HATCHER",2,25,1813585,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:45","2018-06-26"
"18ASH30609",25,11,"WINDSTAR",2,25,1813586,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:46","2018-06-26"
"18ASH30610",25,12,"TX01V5134RC-3",2,25,1813587,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:46","2018-06-26"
"18ASH30611",25,13,"NORRIS",2,25,1813588,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:47","2018-06-26"
"18ASH30612",25,14,"NE04490",2,25,1813589,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:48","2018-06-26"
"18ASH30613",25,15,"E2041",2,25,1813590,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:49","2018-06-26"
"18ASH30614",25,16,"T173",2,25,1813591,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:51","2018-06-26"
"18ASH30615",25,17,"CO03W054",2,25,1813592,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:52","2018-06-26"
"18ASH30616",25,18,"MIT",2,25,1813593,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:53","2018-06-26"
"18ASH30617",25,19,"Everest",2,25,1813594,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:54","2018-06-26"
"18ASH30618",25,20,"KIOWA",2,25,1813595,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:56","2018-06-26"
"18ASH30619",25,21,"HARDING",2,25,1813596,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:57","2018-06-26"
"18ASH30620",25,22,"TAM-109",2,25,1813597,"AWNS","Awnless",2018-06-26,"byron_evers","","","","2018-06-26 16:09:00","16:09:59","2018-06-26"
"18ASH30621",25,23,"OK10119",2,25,1813598,"AWNS","Awnless",2018-06-26,"byron_evers","","","","2018-06-26 16:10:00","16:10:00","2018-06-26"
"18ASH30622",25,24,"CO03064",2,25,1813599,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:10:00","16:10:04","2018-06-26"
"18ASH30623",25,25,"LCH08-80",2,25,1813600,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:10:00","16:10:04","2018-06-26"
"18ASH30624",25,26,"SD01237",2,25,1813601,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:10:00","16:10:29","2018-06-26"
"18ASH30625",26,1,"THUNDERBOLT",2,26,1813602,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:10","2018-06-26"
"18ASH30626",26,2,"AVALANCHE",2,26,1813603,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:09","2018-06-26"
"18ASH30627",26,3,"MILLENNIUM",2,26,1813604,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:08","2018-06-26"
"18ASH30628",26,4,"ALLIANCE",2,26,1813605,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:07","2018-06-26"
"18ASH30629",26,5,"TASCOSA",2,26,1813606,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:06","2018-06-26"
"18ASH30630",26,6,"MFA-2018",2,26,1813607,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:06","2018-06-26"
"18ASH30631",26,7,"CENTURK78",2,26,1813608,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:05","2018-06-26"
"18ASH30632",26,8,"LAKIN",2,26,1813609,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:00","2018-06-26"
"18ASH30633",26,9,"WB-GRAINFIELD",2,26,1813610,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:10:00","16:10:59","2018-06-26"
"18ASH30634",26,10,"Everest",2,26,1813611,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:10:00","16:10:58","2018-06-26"
"18ASH30635",26,11,"TX02A0252",2,26,1813612,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:10:00","16:10:57","2018-06-26"
"18ASH30636",26,12,"FULLER",2,26,1813613,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:10:00","16:10:57","2018-06-26"
"18ASH30637",26,13,"SHOCKER",2,26,1813614,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:10:00","16:10:56","2018-06-26"
"18ASH30638",26,14,"OK06336",2,26,1813615,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:10:00","16:10:55","2018-06-26"
"18ASH30639",26,15,"LARNED",2,26,1813616,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:10:00","16:10:54","2018-06-26"
"18ASH30640",26,16,"TAM-111",2,26,1813617,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:10:00","16:10:53","2018-06-26"
"18ASH30641",26,17,"BAKERS-WHITE",2,26,1813618,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:10:00","16:10:52","2018-06-26"
"18ASH30642",26,18,"CO050303-2",2,26,1813619,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:10:00","16:10:51","2018-06-26"
"18ASH30643",26,19,"HONDO",2,26,1813620,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:10:00","16:10:51","2018-06-26"
"18ASH30644",26,20,"COSSACK",2,26,1813621,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:10:00","16:10:49","2018-06-26"
"18ASH30645",26,21,"Everest",2,26,1813622,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:10:00","16:10:48","2018-06-26"
"18ASH30646",26,22,"WESLEY",2,26,1813623,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:10:00","16:10:41","2018-06-26"
"18ASH30647",26,23,"TURKEY",2,26,1813624,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:10:00","16:10:40","2018-06-26"
"18ASH30648",26,24,"BLANK",2,26,1813625,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:10:00","16:10:40","2018-06-26"
"18ASH30649",26,25,"GENOU",2,26,1813626,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:10:00","16:10:39","2018-06-26"
"18ASH30650",26,26,"OK02405",2,26,1813627,"AWNS","Awnless",2018-06-26,"byron_evers","","","","2018-06-26 16:10:00","16:10:34","2018-06-26"
"18ASH30651",27,1,"SY-EXP-1029",2,27,1813628,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:12","2018-06-26"
"18ASH30652",27,2,"ERNIE",2,27,1813629,"AWNS","Awnless",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:17","2018-06-26"
"18ASH30653",27,3,"W04-417",2,27,1813630,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:30","2018-06-26"
"18ASH30654",27,4,"Everest",2,27,1813631,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:31","2018-06-26"
"18ASH30655",27,5,"OK-RISING",2,27,1813632,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:31","2018-06-26"
"18ASH30656",27,6,"VONA",2,27,1813633,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:32","2018-06-26"
"18ASH30657",27,7,"ANTELOPE",2,27,1813634,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:32","2018-06-26"
"18ASH30658",27,8,"ASPEN",2,27,1813635,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:33","2018-06-26"
"18ASH30659",27,9,"NIOBRARA",2,27,1813636,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:34","2018-06-26"
"18ASH30660",27,10,"HUME",2,27,1813637,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:34","2018-06-26"
"18ASH30661",27,11,"SY-SOUTHWIND",2,27,1813638,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:37","2018-06-26"
"18ASH30662",27,12,"KAW-61",2,27,1813639,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:38","2018-06-26"
"18ASH30663",27,13,"T158",2,27,1813640,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:39","2018-06-26"
"18ASH30664",27,14,"Everest",2,27,1813641,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:39","2018-06-26"
"18ASH30665",27,15,"PROWERS",2,27,1813642,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:40","2018-06-26"
"18ASH30666",27,16,"ARROW",2,27,1813643,"AWNS","Awnless",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:41","2018-06-26"
"18ASH30667",27,17,"OVERLEY",2,27,1813644,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:42","2018-06-26"
"18ASH30668",27,18,"NE02558",2,27,1813645,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:43","2018-06-26"
"18ASH30669",27,19,"SAGE",2,27,1813646,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:44","2018-06-26"
"18ASH30670",27,20,"CHISHOLM",2,27,1813647,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:45","2018-06-26"
"18ASH30671",27,21,"JERRY",2,27,1813648,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:47","2018-06-26"
"18ASH30672",27,22,"LOCKETT",2,27,1813649,"AWNS","Awnless",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:50","2018-06-26"
"18ASH30673",27,23,"KEOTA",2,27,1813650,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:54","2018-06-26"
"18ASH30674",27,24,"CO050337-2",2,27,1813651,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:11:00","16:11:55","2018-06-26"
"18ASH30675",27,25,"BISON",2,27,1813652,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:13:00","16:13:47","2018-06-26"
"18ASH30676",27,26,"BOB DOLE",2,27,1813653,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:13:00","16:13:59","2018-06-26"
"18ASH30677",28,1,"TAM-105",2,28,1813654,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:26","2018-06-26"
"18ASH30678",28,2,"OK07S117",2,28,1813655,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:26","2018-06-26"
"18ASH30679",28,3,"SCOUT-66",2,28,1813656,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:25","2018-06-26"
"18ASH30680",28,4,"JULES",2,28,1813657,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:25","2018-06-26"
"18ASH30681",28,5,"TX06A001263",2,28,1813658,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:24","2018-06-26"
"18ASH30682",28,6,"Everest",2,28,1813659,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:23","2018-06-26"
"18ASH30683",28,7,"RIPPER",2,28,1813660,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:23","2018-06-26"
"18ASH30684",28,8,"BYRD",2,28,1813661,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:22","2018-06-26"
"18ASH30685",28,9,"CUTTER",2,28,1813662,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:21","2018-06-26"
"18ASH30686",28,10,"TAM-110",2,28,1813663,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:21","2018-06-26"
"18ASH30687",28,11,"KS020319",2,28,1813664,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:20","2018-06-26"
"18ASH30688",28,12,"CARSON",2,28,1813665,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:20","2018-06-26"
"18ASH30689",28,13,"TX86A5606",2,28,1813666,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:19","2018-06-26"
"18ASH30690",28,14,"OK05723W",2,28,1813667,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:19","2018-06-26"
"18ASH30691",28,15,"ZENDA",2,28,1813668,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:18","2018-06-26"
"18ASH30692",28,16,"EAGLE",2,28,1813669,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:18","2018-06-26"
"18ASH30693",28,17,"TATANKA",2,28,1813670,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:18","2018-06-26"
"18ASH30694",28,18,"SY-EXP-38-45",2,28,1813671,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:17","2018-06-26"
"18ASH30695",28,19,"AG ICON",2,28,1813672,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:17","2018-06-26"
"18ASH30696",28,20,"ROBIDOUX",2,28,1813673,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:16","2018-06-26"
"18ASH30697",28,21,"LARRY",2,28,1813674,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:13","2018-06-26"
"18ASH30698",28,22,"TX07A001279",2,28,1813675,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:12","2018-06-26"
"18ASH30699",28,23,"WB4458",2,28,1813676,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:12","2018-06-26"
"18ASH30700",28,24,"Everest",2,28,1813677,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:12","2018-06-26"
"18ASH30701",28,25,"LCS-MINT",2,28,1813678,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:11","2018-06-26"
"18ASH30702",28,26,"OK04415",2,28,1813679,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:11","2018-06-26"
"18ASH30703",29,1,"COLT",2,29,1813680,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:30","2018-06-26"
"18ASH30704",29,2,"RAWHIDE",2,29,1813681,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:14:00","16:14:31","2018-06-26"
"18ASH30705",29,3,"PRONGHORN",2,29,1813682,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:15:00","16:15:00","2018-06-26"
"18ASH30706",29,4,"TX06A001132",2,29,1813683,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:15:00","16:15:32","2018-06-26"
"18ASH30707",29,5,"OK1067274",2,29,1813684,"AWNS","Awnless",2018-06-26,"byron_evers","","","","2018-06-26 16:15:00","16:15:34","2018-06-26"
"18ASH30708",29,6,"OK04507",2,29,1813685,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:15:00","16:15:37","2018-06-26"
"18ASH30709",29,7,"GARRISON",2,29,1813686,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:15:00","16:15:38","2018-06-26"
"18ASH30710",29,8,"LINDON",2,29,1813687,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:15:00","16:15:40","2018-06-26"
"18ASH30711",29,9,"CO04025",2,29,1813688,"AWNS","Awned",2018-06-26,"byron_evers","","","","2018-06-26 16:16:00","16:16:27","2018-06-26"
